Time,Position_X,Position_Y,Position_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Velocity_X,Velocity_Y,Velocity_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,SemiMajorAxis,Eccentricity,Inclination,RAAN,ArgumentOfPeriapsis,MeanAnomaly,DeltaV
17.3,-1528,-6821.59,259.55,1,0,0,0,-1.08463,0.38158,7.45661,0,0,0,6988.46,0.0187784,98.7,257.7,268.027,94.1245,0
17.4,-1528.21,-6821.52,261.042,1,0,0,0,-1.08445,0.382374,7.45658,0,0,0,6988.49,0.0188859,98.7,257.7,268.05,94.1132,0
17.5,-1528.43,-6821.44,262.533,1,0,0,0,-1.08427,0.383168,7.45655,0,0,0,6988.52,0.0189935,98.7,257.7,268.074,94.1022,0
17.6,-1528.65,-6821.36,264.024,1,0,0,0,-1.0841,0.383963,7.45652,0,0,0,6988.55,0.019101,98.7,257.7,268.097,94.0913,0
17.7,-1528.87,-6821.29,265.516,1,0,0,0,-1.08392,0.384757,7.45649,0,0,0,6988.58,0.0192086,98.7,257.7,268.12,94.0807,0
17.8,-1529.08,-6821.21,267.007,1,0,0,0,-1.08374,0.385551,7.45646,0,0,0,6988.61,0.0193162,98.7,257.7,268.143,94.0702,0
17.9,-1529.3,-6821.13,268.498,1,0,0,0,-1.08356,0.386345,7.45642,0,0,0,6988.64,0.0194237,98.7,257.7,268.165,94.0599,0
18,-1529.52,-6821.06,269.99,1,0,0,0,-1.08338,0.387139,7.45639,0,0,0,6988.67,0.0195313,98.7,257.7,268.188,94.0498,0
18.1,-1529.73,-6820.98,271.481,1,0,0,0,-1.08321,0.387934,7.45636,0,0,0,6988.7,0.0196388,98.7,257.7,268.21,94.0399,0
18.2,-1529.95,-6820.9,272.972,1,0,0,0,-1.08303,0.388728,7.45633,0,0,0,6988.73,0.0197464,98.7,257.7,268.232,94.0301,0
18.3,-1530.17,-6820.82,274.463,1,0,0,0,-1.08285,0.389522,7.4563,0,0,0,6988.75,0.0198539,98.7,257.7,268.254,94.0205,0
18.4,-1530.38,-6820.74,275.955,1,0,0,0,-1.08267,0.390316,7.45627,0,0,0,6988.78,0.0199615,98.7,257.7,268.276,94.0111,0
18.5,-1530.6,-6820.67,277.446,1,0,0,0,-1.08249,0.39111,7.45623,0,0,0,6988.81,0.0200691,98.7,257.7,268.297,94.0019,0
18.6,-1530.81,-6820.59,278.937,1,0,0,0,-1.08232,0.391904,7.4562,0,0,0,6988.85,0.0201766,98.7,257.7,268.319,93.9928,0
18.7,-1531.03,-6820.51,280.428,1,0,0,0,-1.08214,0.392698,7.45617,0,0,0,6988.88,0.0202842,98.7,257.7,268.34,93.9839,0
18.8,-1531.25,-6820.43,281.92,1,0,0,0,-1.08196,0.393492,7.45614,0,0,0,6988.91,0.0203917,98.7,257.7,268.361,93.9751,0
18.9,-1531.46,-6820.35,283.411,1,0,0,0,-1.08178,0.394286,7.4561,0,0,0,6988.94,0.0204993,98.7,257.7,268.382,93.9665,0
19,-1531.68,-6820.27,284.902,1,0,0,0,-1.0816,0.39508,7.45607,0,0,0,6988.97,0.0206068,98.7,257.7,268.403,93.9581,0
19.1,-1531.9,-6820.19,286.393,1,0,0,0,-1.08142,0.395874,7.45604,0,0,0,6989,0.0207144,98.7,257.7,268.424,93.9498,0
19.2,-1532.11,-6820.11,287.884,1,0,0,0,-1.08125,0.396668,7.456,0,0,0,6989.03,0.020822,98.7,257.7,268.444,93.9416,0
19.3,-1532.33,-6820.03,289.376,1,0,0,0,-1.08107,0.397462,7.45597,0,0,0,6989.06,0.0209295,98.7,257.7,268.465,93.9337,0
19.4,-1532.55,-6819.96,290.867,1,0,0,0,-1.08089,0.398256,7.45594,0,0,0,6989.09,0.0210371,98.7,257.7,268.485,93.9258,0
19.5,-1532.76,-6819.88,292.358,1,0,0,0,-1.08071,0.39905,7.4559,0,0,0,6989.12,0.0211446,98.7,257.7,268.505,93.9181,0
19.6,-1532.98,-6819.8,293.849,1,0,0,0,-1.08053,0.399844,7.45587,0,0,0,6989.16,0.0212522,98.7,257.7,268.525,93.9105,0
19.7,-1533.19,-6819.72,295.34,1,0,0,0,-1.08035,0.400637,7.45584,0,0,0,6989.19,0.0213598,98.7,257.7,268.545,93.9031,0
19.8,-1533.41,-6819.63,296.831,1,0,0,0,-1.08018,0.401431,7.4558,0,0,0,6989.22,0.0214673,98.7,257.7,268.564,93.8958,0
19.9,-1533.63,-6819.55,298.323,1,0,0,0,-1.08,0.402225,7.45577,0,0,0,6989.25,0.0215749,98.7,257.7,268.584,93.8886,0
20,-1533.84,-6819.47,299.814,1,0,0,0,-1.07982,0.403019,7.45573,0,0,0,6989.29,0.0216824,98.7,257.7,268.603,93.8816,0
20.1,-1534.06,-6819.39,301.305,1,0,0,0,-1.07964,0.403813,7.4557,0,0,0,6989.32,0.02179,98.7,257.7,268.622,93.8747,0
20.2,-1534.27,-6819.31,302.796,1,0,0,0,-1.07946,0.404606,7.45566,0,0,0,6989.35,0.0218976,98.7,257.7,268.641,93.8679,0
20.3,-1534.49,-6819.23,304.287,1,0,0,0,-1.07928,0.4054,7.45563,0,0,0,6989.38,0.0220051,98.7,257.7,268.66,93.8613,0
20.4,-1534.71,-6819.15,305.778,1,0,0,0,-1.0791,0.406194,7.45559,0,0,0,6989.42,0.0221127,98.7,257.7,268.679,93.8548,0
20.5,-1534.92,-6819.07,307.269,1,0,0,0,-1.07893,0.406987,7.45556,0,0,0,6989.45,0.0222202,98.7,257.7,268.698,93.8484,0
20.6,-1535.14,-6818.99,308.76,1,0,0,0,-1.07875,0.407781,7.45552,0,0,0,6989.48,0.0223278,98.7,257.7,268.717,93.8421,0
20.7,-1535.35,-6818.91,310.252,1,0,0,0,-1.07857,0.408575,7.45548,0,0,0,6989.52,0.0224353,98.7,257.7,268.735,93.836,0
20.8,-1535.57,-6818.82,311.743,1,0,0,0,-1.07839,0.409368,7.45545,0,0,0,6989.55,0.0225429,98.7,257.7,268.754,93.8299,0
20.9,-1535.78,-6818.74,313.234,1,0,0,0,-1.07821,0.410162,7.45541,0,0,0,6989.59,0.0226505,98.7,257.7,268.772,93.824,0
21,-1536,-6818.66,314.725,1,0,0,0,-1.07803,0.410955,7.45537,0,0,0,6989.62,0.022758,98.7,257.7,268.79,93.8182,0
21.1,-1536.21,-6818.58,316.216,1,0,0,0,-1.07785,0.411749,7.45534,0,0,0,6989.65,0.0228656,98.7,257.7,268.808,93.8125,0
21.2,-1536.43,-6818.49,317.707,1,0,0,0,-1.07767,0.412543,7.4553,0,0,0,6989.69,0.0229731,98.7,257.7,268.826,93.8069,0
21.3,-1536.65,-6818.41,319.198,1,0,0,0,-1.0775,0.413336,7.45526,0,0,0,6989.72,0.0230807,98.7,257.7,268.844,93.8015,0
21.4,-1536.86,-6818.33,320.689,1,0,0,0,-1.07732,0.41413,7.45523,0,0,0,6989.76,0.0231882,98.7,257.7,268.862,93.7961,0
21.5,-1537.08,-6818.25,322.18,1,0,0,0,-1.07714,0.414923,7.45519,0,0,0,6989.79,0.0232958,98.7,257.7,268.879,93.7908,0
21.6,-1537.29,-6818.16,323.671,1,0,0,0,-1.07696,0.415716,7.45515,0,0,0,6989.83,0.0234034,98.7,257.7,268.897,93.7857,0
21.7,-1537.51,-6818.08,325.162,1,0,0,0,-1.07678,0.41651,7.45511,0,0,0,6989.86,0.0235109,98.7,257.7,268.914,93.7806,0
21.8,-1537.72,-6818,326.653,1,0,0,0,-1.0766,0.417303,7.45508,0,0,0,6989.9,0.0236185,98.7,257.7,268.931,93.7757,0
21.9,-1537.94,-6817.91,328.144,1,0,0,0,-1.07642,0.418097,7.45504,0,0,0,6989.93,0.023726,98.7,257.7,268.949,93.7708,0
22,-1538.15,-6817.83,329.635,1,0,0,0,-1.07624,0.41889,7.455,0,0,0,6989.97,0.0238336,98.7,257.7,268.966,93.7661,0
22.1,-1538.37,-6817.74,331.126,1,0,0,0,-1.07606,0.419683,7.45496,0,0,0,6990.01,0.0239411,98.7,257.7,268.983,93.7615,0
22.2,-1538.58,-6817.66,332.617,1,0,0,0,-1.07589,0.420477,7.45492,0,0,0,6990.04,0.0240487,98.7,257.7,269,93.7569,0
22.3,-1538.8,-6817.58,334.108,1,0,0,0,-1.07571,0.42127,7.45488,0,0,0,6990.08,0.0241562,98.7,257.7,269.016,93.7524,0
22.4,-1539.01,-6817.49,335.599,1,0,0,0,-1.07553,0.422063,7.45485,0,0,0,6990.12,0.0242638,98.7,257.7,269.033,93.7481,0
22.5,-1539.23,-6817.41,337.09,1,0,0,0,-1.07535,0.422856,7.45481,0,0,0,6990.15,0.0243713,98.7,257.7,269.05,93.7438,0
22.6,-1539.44,-6817.32,338.581,1,0,0,0,-1.07517,0.42365,7.45477,0,0,0,6990.19,0.0244789,98.7,257.7,269.066,93.7396,0
22.7,-1539.66,-6817.24,340.072,1,0,0,0,-1.07499,0.424443,7.45473,0,0,0,6990.23,0.0245864,98.7,257.7,269.083,93.7356,0
22.8,-1539.87,-6817.15,341.563,1,0,0,0,-1.07481,0.425236,7.45469,0,0,0,6990.26,0.024694,98.7,257.7,269.099,93.7316,0
22.9,-1540.09,-6817.07,343.054,1,0,0,0,-1.07463,0.426029,7.45465,0,0,0,6990.3,0.0248015,98.7,257.7,269.115,93.7277,0
23,-1540.3,-6816.98,344.545,1,0,0,0,-1.07445,0.426822,7.45461,0,0,0,6990.34,0.0249091,98.7,257.7,269.131,93.7238,0
23.1,-1540.52,-6816.9,346.036,1,0,0,0,-1.07427,0.427615,7.45457,0,0,0,6990.37,0.0250166,98.7,257.7,269.147,93.7201,0
23.2,-1540.73,-6816.81,347.527,1,0,0,0,-1.07409,0.428409,7.45453,0,0,0,6990.41,0.0251242,98.7,257.7,269.163,93.7165,0
23.3,-1540.95,-6816.72,349.017,1,0,0,0,-1.07392,0.429202,7.45449,0,0,0,6990.45,0.0252317,98.7,257.7,269.179,93.7129,0
23.4,-1541.16,-6816.64,350.508,1,0,0,0,-1.07374,0.429995,7.45445,0,0,0,6990.49,0.0253392,98.7,257.7,269.195,93.7094,0
23.5,-1541.38,-6816.55,351.999,1,0,0,0,-1.07356,0.430788,7.45441,0,0,0,6990.53,0.0254468,98.7,257.7,269.211,93.706,0
23.6,-1541.59,-6816.47,353.49,1,0,0,0,-1.07338,0.431581,7.45437,0,0,0,6990.57,0.0255543,98.7,257.7,269.227,93.7027,0
23.7,-1541.81,-6816.38,354.981,1,0,0,0,-1.0732,0.432374,7.45432,0,0,0,6990.6,0.0256619,98.7,257.7,269.242,93.6994,0
23.8,-1542.02,-6816.29,356.472,1,0,0,0,-1.07302,0.433167,7.45428,0,0,0,6990.64,0.0257694,98.7,257.7,269.258,93.6963,0
23.9,-1542.24,-6816.21,357.963,1,0,0,0,-1.07284,0.43396,7.45424,0,0,0,6990.68,0.025877,98.7,257.7,269.273,93.6932,0
24,-1542.45,-6816.12,359.454,1,0,0,0,-1.07266,0.434752,7.4542,0,0,0,6990.72,0.0259845,98.7,257.7,269.289,93.6902,0
24.1,-1542.67,-6816.03,360.944,1,0,0,0,-1.07248,0.435545,7.45416,0,0,0,6990.76,0.026092,98.7,257.7,269.304,93.6873,0
24.2,-1542.88,-6815.95,362.435,1,0,0,0,-1.0723,0.436338,7.45412,0,0,0,6990.8,0.0261996,98.7,257.7,269.319,93.6844,0
24.3,-1543.09,-6815.86,363.926,1,0,0,0,-1.07212,0.437131,7.45407,0,0,0,6990.84,0.0263071,98.7,257.7,269.334,93.6816,0
24.4,-1543.31,-6815.77,365.417,1,0,0,0,-1.07194,0.437924,7.45403,0,0,0,6990.88,0.0264146,98.7,257.7,269.349,93.6789,0
24.5,-1543.52,-6815.68,366.908,1,0,0,0,-1.07176,0.438717,7.45399,0,0,0,6990.92,0.0265222,98.7,257.7,269.364,93.6763,0
24.6,-1543.74,-6815.59,368.398,1,0,0,0,-1.07158,0.439509,7.45395,0,0,0,6990.96,0.0266297,98.7,257.7,269.379,93.6737,0
24.7,-1543.95,-6815.51,369.889,1,0,0,0,-1.0714,0.440302,7.4539,0,0,0,6991,0.0267372,98.7,257.7,269.394,93.6712,0
24.8,-1544.17,-6815.42,371.38,1,0,0,0,-1.07122,0.441095,7.45386,0,0,0,6991.04,0.0268448,98.7,257.7,269.409,93.6688,0
24.9,-1544.38,-6815.33,372.871,1,0,0,0,-1.07104,0.441888,7.45382,0,0,0,6991.08,0.0269523,98.7,257.7,269.423,93.6664,0
25,-1544.59,-6815.24,374.361,1,0,0,0,-1.07086,0.44268,7.45377,0,0,0,6991.12,0.0270598,98.7,257.7,269.438,93.6641,0
25.1,-1544.81,-6815.15,375.852,1,0,0,0,-1.07068,0.443473,7.45373,0,0,0,6991.16,0.0271674,98.7,257.7,269.453,93.6619,0
25.2,-1545.02,-6815.06,377.343,1,0,0,0,-1.07051,0.444265,7.45369,0,0,0,6991.2,0.0272749,98.7,257.7,269.467,93.6597,0
25.3,-1545.24,-6814.97,378.834,1,0,0,0,-1.07033,0.445058,7.45364,0,0,0,6991.24,0.0273824,98.7,257.7,269.482,93.6576,0
25.4,-1545.45,-6814.89,380.324,1,0,0,0,-1.07015,0.445851,7.4536,0,0,0,6991.28,0.02749,98.7,257.7,269.496,93.6556,0
25.5,-1545.66,-6814.8,381.815,1,0,0,0,-1.06997,0.446643,7.45356,0,0,0,6991.32,0.0275975,98.7,257.7,269.51,93.6537,0
25.6,-1545.88,-6814.71,383.306,1,0,0,0,-1.06979,0.447436,7.45351,0,0,0,6991.37,0.027705,98.7,257.7,269.525,93.6518,0
25.7,-1546.09,-6814.62,384.796,1,0,0,0,-1.06961,0.448228,7.45347,0,0,0,6991.41,0.0278125,98.7,257.7,269.539,93.6499,0
25.8,-1546.31,-6814.53,386.287,1,0,0,0,-1.06943,0.449021,7.45342,0,0,0,6991.45,0.02792,98.7,257.7,269.553,93.6481,0
25.9,-1546.52,-6814.44,387.778,1,0,0,0,-1.06925,0.449813,7.45338,0,0,0,6991.49,0.0280276,98.7,257.7,269.567,93.6464,0
26,-1546.73,-6814.35,389.269,1,0,0,0,-1.06907,0.450606,7.45333,0,0,0,6991.53,0.0281351,98.7,257.7,269.581,93.6448,0
26.1,-1546.95,-6814.26,390.759,1,0,0,0,-1.06889,0.451398,7.45329,0,0,0,6991.58,0.0282426,98.7,257.7,269.595,93.6432,0
26.2,-1547.16,-6814.17,392.25,1,0,0,0,-1.06871,0.45219,7.45324,0,0,0,6991.62,0.0283501,98.7,257.7,269.609,93.6416,0
26.3,-1547.38,-6814.08,393.74,1,0,0,0,-1.06853,0.452983,7.4532,0,0,0,6991.66,0.0284576,98.7,257.7,269.623,93.6402,0
26.4,-1547.59,-6813.99,395.231,1,0,0,0,-1.06835,0.453775,7.45315,0,0,0,6991.71,0.0285652,98.7,257.7,269.636,93.6387,0
26.5,-1547.8,-6813.89,396.722,1,0,0,0,-1.06817,0.454567,7.4531,0,0,0,6991.75,0.0286727,98.7,257.7,269.65,93.6374,0
26.6,-1548.02,-6813.8,398.212,1,0,0,0,-1.06799,0.45536,7.45306,0,0,0,6991.79,0.0287802,98.7,257.7,269.664,93.6361,0
26.7,-1548.23,-6813.71,399.703,1,0,0,0,-1.06781,0.456152,7.45301,0,0,0,6991.83,0.0288877,98.7,257.7,269.677,93.6348,0
26.8,-1548.44,-6813.62,401.194,1,0,0,0,-1.06763,0.456944,7.45296,0,0,0,6991.88,0.0289952,98.7,257.7,269.691,93.6336,0
26.9,-1548.66,-6813.53,402.684,1,0,0,0,-1.06745,0.457736,7.45292,0,0,0,6991.92,0.0291027,98.7,257.7,269.704,93.6325,0
27,-1548.87,-6813.44,404.175,1,0,0,0,-1.06727,0.458528,7.45287,0,0,0,6991.97,0.0292102,98.7,257.7,269.718,93.6314,0
27.1,-1549.08,-6813.35,405.665,1,0,0,0,-1.06709,0.459321,7.45282,0,0,0,6992.01,0.0293177,98.7,257.7,269.731,93.6304,0
27.2,-1549.3,-6813.25,407.156,1,0,0,0,-1.06691,0.460113,7.45278,0,0,0,6992.05,0.0294252,98.7,257.7,269.744,93.6294,0
27.3,-1549.51,-6813.16,408.646,1,0,0,0,-1.06673,0.460905,7.45273,0,0,0,6992.1,0.0295327,98.7,257.7,269.758,93.6284,0
27.4,-1549.72,-6813.07,410.137,1,0,0,0,-1.06655,0.461697,7.45268,0,0,0,6992.14,0.0296402,98.7,257.7,269.771,93.6276,0
27.5,-1549.94,-6812.98,411.627,1,0,0,0,-1.06637,0.462489,7.45263,0,0,0,6992.19,0.0297477,98.7,257.7,269.784,93.6267,0
27.6,-1550.15,-6812.88,413.118,1,0,0,0,-1.06619,0.463281,7.45259,0,0,0,6992.23,0.0298552,98.7,257.7,269.797,93.626,0
27.7,-1550.36,-6812.79,414.608,1,0,0,0,-1.06601,0.464073,7.45254,0,0,0,6992.28,0.0299627,98.7,257.7,269.81,93.6252,0
27.8,-1550.58,-6812.7,416.099,1,0,0,0,-1.06583,0.464865,7.45249,0,0,0,6992.32,0.0300702,98.7,257.7,269.823,93.6245,0
27.9,-1550.79,-6812.6,417.589,1,0,0,0,-1.06565,0.465657,7.45244,0,0,0,6992.37,0.0301777,98.7,257.7,269.836,93.6239,0
28,-1551,-6812.51,419.08,1,0,0,0,-1.06547,0.466449,7.45239,0,0,0,6992.41,0.0302852,98.7,257.7,269.849,93.6233,0
28.1,-1551.22,-6812.42,420.57,1,0,0,0,-1.06529,0.467241,7.45234,0,0,0,6992.46,0.0303927,98.7,257.7,269.862,93.6228,0
28.2,-1551.43,-6812.32,422.061,1,0,0,0,-1.06511,0.468032,7.4523,0,0,0,6992.5,0.0305002,98.7,257.7,269.875,93.6223,0
28.3,-1551.64,-6812.23,423.551,1,0,0,0,-1.06492,0.468824,7.45225,0,0,0,6992.55,0.0306077,98.7,257.7,269.888,93.6219,0
28.4,-1551.85,-6812.14,425.042,1,0,0,0,-1.06474,0.469616,7.4522,0,0,0,6992.6,0.0307152,98.7,257.7,269.9,93.6215,0
28.5,-1552.07,-6812.04,426.532,1,0,0,0,-1.06456,0.470408,7.45215,0,0,0,6992.64,0.0308227,98.7,257.7,269.913,93.6211,0
28.6,-1552.28,-6811.95,428.023,1,0,0,0,-1.06438,0.4712,7.4521,0,0,0,6992.69,0.0309302,98.7,257.7,269.926,93.6208,0
28.7,-1552.49,-6811.85,429.513,1,0,0,0,-1.0642,0.471991,7.45205,0,0,0,6992.74,0.0310377,98.7,257.7,269.938,93.6206,0
28.8,-1552.71,-6811.76,431.003,1,0,0,0,-1.06402,0.472783,7.452,0,0,0,6992.78,0.0311451,98.7,257.7,269.951,93.6204,0
28.9,-1552.92,-6811.66,432.494,1,0,0,0,-1.06384,0.473575,7.45195,0,0,0,6992.83,0.0312526,98.7,257.7,269.963,93.6202,0
29,-1553.13,-6811.57,433.984,1,0,0,0,-1.06366,0.474366,7.4519,0,0,0,6992.88,0.0313601,98.7,257.7,269.976,93.6201,0
29.1,-1553.34,-6811.47,435.475,1,0,0,0,-1.06348,0.475158,7.45185,0,0,0,6992.92,0.0314676,98.7,257.7,269.988,93.62,0
29.2,-1553.56,-6811.38,436.965,1,0,0,0,-1.0633,0.47595,7.4518,0,0,0,6992.97,0.0315751,98.7,257.7,270.001,93.62,0
29.3,-1553.77,-6811.28,438.455,1,0,0,0,-1.06312,0.476741,7.45175,0,0,0,6993.02,0.0316825,98.7,257.7,270.013,93.62,0
29.4,-1553.98,-6811.19,439.946,1,0,0,0,-1.06294,0.477533,7.4517,0,0,0,6993.07,0.03179,98.7,257.7,270.025,93.62,0
29.5,-1554.19,-6811.09,441.436,1,0,0,0,-1.06276,0.478324,7.45164,0,0,0,6993.12,0.0318975,98.7,257.7,270.038,93.6201,0
29.6,-1554.41,-6811,442.926,1,0,0,0,-1.06258,0.479116,7.45159,0,0,0,6993.16,0.032005,98.7,257.7,270.05,93.6202,0
29.7,-1554.62,-6810.9,444.417,1,0,0,0,-1.0624,0.479907,7.45154,0,0,0,6993.21,0.0321124,98.7,257.7,270.062,93.6204,0
29.8,-1554.83,-6810.81,445.907,1,0,0,0,-1.06222,0.480699,7.45149,0,0,0,6993.26,0.0322199,98.7,257.7,270.074,93.6206,0
29.9,-1555.04,-6810.71,447.397,1,0,0,0,-1.06204,0.48149,7.45144,0,0,0,6993.31,0.0323274,98.7,257.7,270.086,93.6208,0
30,-1555.26,-6810.61,448.887,1,0,0,0,-1.06186,0.482281,7.45139,0,0,0,6993.36,0.0324348,98.7,257.7,270.098,93.6211,0
30.1,-1555.47,-6810.52,450.378,1,0,0,0,-1.06168,0.483073,7.45133,0,0,0,6993.41,0.0325423,98.7,257.7,270.11,93.6214,0
30.2,-1555.68,-6810.42,451.868,1,0,0,0,-1.06149,0.483864,7.45128,0,0,0,6993.46,0.0326498,98.7,257.7,270.122,93.6218,0
30.3,-1555.89,-6810.32,453.358,1,0,0,0,-1.06131,0.484655,7.45123,0,0,0,6993.5,0.0327572,98.7,257.7,270.134,93.6222,0
30.4,-1556.11,-6810.23,454.848,1,0,0,0,-1.06113,0.485447,7.45118,0,0,0,6993.55,0.0328647,98.7,257.7,270.146,93.6226,0
30.5,-1556.32,-6810.13,456.339,1,0,0,0,-1.06095,0.486238,7.45112,0,0,0,6993.6,0.0329722,98.7,257.7,270.158,93.6231,0
30.6,-1556.53,-6810.03,457.829,1,0,0,0,-1.06077,0.487029,7.45107,0,0,0,6993.65,0.0330796,98.7,257.7,270.17,93.6236,0
30.7,-1556.74,-6809.93,459.319,1,0,0,0,-1.06059,0.48782,7.45102,0,0,0,6993.7,0.0331871,98.7,257.7,270.182,93.6242,0
30.8,-1556.95,-6809.84,460.809,1,0,0,0,-1.06041,0.488611,7.45096,0,0,0,6993.75,0.0332945,98.7,257.7,270.193,93.6248,0
30.9,-1557.17,-6809.74,462.299,1,0,0,0,-1.06023,0.489402,7.45091,0,0,0,6993.8,0.033402,98.7,257.7,270.205,93.6254,0
31,-1557.38,-6809.64,463.79,1,0,0,0,-1.06005,0.490194,7.45086,0,0,0,6993.85,0.0335094,98.7,257.7,270.217,93.626,0
31.1,-1557.59,-6809.54,465.28,1,0,0,0,-1.05987,0.490985,7.4508,0,0,0,6993.9,0.0336169,98.7,257.7,270.228,93.6267,0
31.2,-1557.8,-6809.44,466.77,1,0,0,0,-1.05969,0.491776,7.45075,0,0,0,6993.95,0.0337243,98.7,257.7,270.24,93.6275,0
31.3,-1558.01,-6809.34,468.26,1,0,0,0,-1.05951,0.492567,7.45069,0,0,0,6994.01,0.0338318,98.7,257.7,270.252,93.6282,0
31.4,-1558.23,-6809.25,469.75,1,0,0,0,-1.05932,0.493358,7.45064,0,0,0,6994.06,0.0339392,98.7,257.7,270.263,93.629,0
31.5,-1558.44,-6809.15,471.24,1,0,0,0,-1.05914,0.494149,7.45059,0,0,0,6994.11,0.0340467,98.7,257.7,270.275,93.6299,0
31.6,-1558.65,-6809.05,472.73,1,0,0,0,-1.05896,0.49494,7.45053,0,0,0,6994.16,0.0341541,98.7,257.7,270.286,93.6307,0
31.7,-1558.86,-6808.95,474.22,1,0,0,0,-1.05878,0.49573,7.45048,0,0,0,6994.21,0.0342615,98.7,257.7,270.298,93.6316,0
31.8,-1559.07,-6808.85,475.711,1,0,0,0,-1.0586,0.496521,7.45042,0,0,0,6994.26,0.034369,98.7,257.7,270.309,93.6325,0
31.9,-1559.29,-6808.75,477.201,1,0,0,0,-1.05842,0.497312,7.45037,0,0,0,6994.31,0.0344764,98.7,257.7,270.32,93.6335,0
32,-1559.5,-6808.65,478.691,1,0,0,0,-1.05824,0.498103,7.45031,0,0,0,6994.37,0.0345838,98.7,257.7,270.332,93.6345,0
32.1,-1559.71,-6808.55,480.181,1,0,0,0,-1.05806,0.498894,7.45025,0,0,0,6994.42,0.0346913,98.7,257.7,270.343,93.6355,0
32.2,-1559.92,-6808.45,481.671,1,0,0,0,-1.05788,0.499684,7.4502,0,0,0,6994.47,0.0347987,98.7,257.7,270.354,93.6366,0
32.3,-1560.13,-6808.35,483.161,1,0,0,0,-1.05769,0.500475,7.45014,0,0,0,6994.52,0.0349061,98.7,257.7,270.365,93.6377,0
32.4,-1560.34,-6808.25,484.651,1,0,0,0,-1.05751,0.501266,7.45009,0,0,0,6994.58,0.0350136,98.7,257.7,270.377,93.6388,0
32.5,-1560.55,-6808.15,486.141,1,0,0,0,-1.05733,0.502057,7.45003,0,0,0,6994.63,0.035121,98.7,257.7,270.388,93.64,0
32.6,-1560.77,-6808.05,487.631,1,0,0,0,-1.05715,0.502847,7.44997,0,0,0,6994.68,0.0352284,98.7,257.7,270.399,93.6411,0
32.7,-1560.98,-6807.95,489.121,1,0,0,0,-1.05697,0.503638,7.44992,0,0,0,6994.73,0.0353358,98.7,257.7,270.41,93.6424,0
32.8,-1561.19,-6807.85,490.611,1,0,0,0,-1.05679,0.504428,7.44986,0,0,0,6994.79,0.0354433,98.7,257.7,270.421,93.6436,0
32.9,-1561.4,-6807.75,492.101,1,0,0,0,-1.05661,0.505219,7.4498,0,0,0,6994.84,0.0355507,98.7,257.7,270.432,93.6449,0
33,-1561.61,-6807.65,493.591,1,0,0,0,-1.05643,0.506009,7.44975,0,0,0,6994.89,0.0356581,98.7,257.7,270.443,93.6462,0
33.1,-1561.82,-6807.54,495.081,1,0,0,0,-1.05624,0.5068,7.44969,0,0,0,6994.95,0.0357655,98.7,257.7,270.454,93.6475,0
33.2,-1562.03,-6807.44,496.571,1,0,0,0,-1.05606,0.50759,7.44963,0,0,0,6995,0.0358729,98.7,257.7,270.465,93.6489,0
33.3,-1562.24,-6807.34,498.06,1,0,0,0,-1.05588,0.508381,7.44957,0,0,0,6995.06,0.0359803,98.7,257.7,270.476,93.6503,0
33.4,-1562.46,-6807.24,499.55,1,0,0,0,-1.0557,0.509171,7.44952,0,0,0,6995.11,0.0360877,98.7,257.7,270.487,93.6517,0
33.5,-1562.67,-6807.14,501.04,1,0,0,0,-1.05552,0.509961,7.44946,0,0,0,6995.16,0.0361951,98.7,257.7,270.498,93.6531,0
33.6,-1562.88,-6807.03,502.53,1,0,0,0,-1.05534,0.510752,7.4494,0,0,0,6995.22,0.0363026,98.7,257.7,270.509,93.6546,0
33.7,-1563.09,-6806.93,504.02,1,0,0,0,-1.05516,0.511542,7.44934,0,0,0,6995.27,0.03641,98.7,257.7,270.52,93.6561,0
33.8,-1563.3,-6806.83,505.51,1,0,0,0,-1.05497,0.512332,7.44928,0,0,0,6995.33,0.0365174,98.7,257.7,270.531,93.6576,0
33.9,-1563.51,-6806.73,507,1,0,0,0,-1.05479,0.513123,7.44922,0,0,0,6995.38,0.0366248,98.7,257.7,270.541,93.6592,0
34,-1563.72,-6806.62,508.49,1,0,0,0,-1.05461,0.513913,7.44917,0,0,0,6995.44,0.0367322,98.7,257.7,270.552,93.6608,0
34.1,-1563.93,-6806.52,509.979,1,0,0,0,-1.05443,0.514703,7.44911,0,0,0,6995.49,0.0368396,98.7,257.7,270.563,93.6624,0
34.2,-1564.14,-6806.42,511.469,1,0,0,0,-1.05425,0.515493,7.44905,0,0,0,6995.55,0.0369469,98.7,257.7,270.573,93.664,0
34.3,-1564.35,-6806.32,512.959,1,0,0,0,-1.05407,0.516283,7.44899,0,0,0,6995.61,0.0370543,98.7,257.7,270.584,93.6657,0
34.4,-1564.57,-6806.21,514.449,1,0,0,0,-1.05389,0.517073,7.44893,0,0,0,6995.66,0.0371617,98.7,257.7,270.595,93.6674,0
34.5,-1564.78,-6806.11,515.939,1,0,0,0,-1.0537,0.517863,7.44887,0,0,0,6995.72,0.0372691,98.7,257.7,270.605,93.6691,0
34.6,-1564.99,-6806,517.428,1,0,0,0,-1.05352,0.518653,7.44881,0,0,0,6995.77,0.0373765,98.7,257.7,270.616,93.6708,0
